Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,Binominal Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time,Eligibility Checks,Failed Eligibility Checks
20180706-220246:553,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193400,31250,TRUE,58439,1y,10y,249641,501090,501090,1/1/1855,01/01/2015,74.71179147,251.055752,2.15E-06,src/main/resources/valipop/results/batch53-fs/20180706-220246:553,0,0,0.8,0.2,TRUE,147,12905.12324,NONE,19,334.8428992,,
20180706-220331:808,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187114,31250,TRUE,58439,1y,10y,248398,499022,499022,1/1/1855,01/01/2015,72.37251631,250.2502856,2.29E-06,src/main/resources/valipop/results/batch53-fs/20180706-220331:808,0,0,0.8,0.2,TRUE,147,11736.89758,NONE,16,341.2059644,,
20180706-220106:337,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193863,31250,TRUE,58439,1y,10y,249820,501735,501735,1/1/1855,01/01/2015,75.19614974,420.0230274,2.33E-06,src/main/resources/valipop/results/batch53-fs/20180706-220106:337,0,0,0.9,0,TRUE,147,12483.99298,NONE,1,340.7209309,,
20180706-220114:395,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189000,31250,TRUE,58439,1y,10y,248512,499296,499296,1/1/1855,01/01/2015,67.69343748,440.2198116,1.93E-06,src/main/resources/valipop/results/batch53-fs/20180706-220114:395,0,0,0.9,0,TRUE,147,9019.075456,NONE,6,340.4542312,,
20180706-220430:034,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186539,31250,TRUE,58439,1y,10y,248284,497687,497687,1/1/1855,01/01/2015,74.25490072,266.1495648,2.11E-06,src/main/resources/valipop/results/batch53-fs/20180706-220430:034,0,0,0.8,0.1,TRUE,147,10787.00178,NONE,14,341.7179996,,
20180706-220451:828,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1321184,31250,TRUE,58439,1y,10y,276655,555384,555384,1/1/1855,01/01/2015,80.9810265,286.0196636,2.06E-06,src/main/resources/valipop/results/batch53-fs/20180706-220451:828,0,0,0.8,0.1,TRUE,147,11661.87598,NONE,51,352.0781134,,
20180706-220622:484,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184405,31250,TRUE,58439,1y,10y,247908,496677,496677,1/1/1855,01/01/2015,73.69409057,241.4110329,2.05E-06,src/main/resources/valipop/results/batch53-fs/20180706-220622:484,0,0,0.7,0.7,TRUE,147,8935.395904,NONE,21,333.4082445,,
20180706-220649:882,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1075145,31250,TRUE,58439,1y,10y,225140,451184,451184,1/1/1855,01/01/2015,66.49289057,239.1689067,2.46E-06,src/main/resources/valipop/results/batch53-fs/20180706-220649:882,0,0,0.7,0.7,TRUE,147,9073.146072,NONE,18,329.8266637,,
20180706-220831:704,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193470,31250,TRUE,58439,1y,10y,249844,501017,501017,1/1/1855,01/01/2015,74.65331156,251.9406674,2.22E-06,src/main/resources/valipop/results/batch53-fs/20180706-220831:704,0,0,0.8,0.2,TRUE,147,12890.15686,NONE,14,335.1832143,,
20180706-221109:229,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1324685,31250,TRUE,58439,1y,10y,277331,556878,556878,1/1/1855,01/01/2015,79.07417354,262.9137811,2.10E-06,src/main/resources/valipop/results/batch53-fs/20180706-221109:229,0,0,0.8,0.2,TRUE,147,11996.26764,NONE,32,345.4701619,,
20180706-221349:614,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186502,31250,TRUE,58439,1y,10y,248295,497871,497871,1/1/1855,01/01/2015,72.26552509,248.2397033,2.25E-06,src/main/resources/valipop/results/batch53-fs/20180706-221349:614,0,0,0.8,0.2,TRUE,147,8921.738704,NONE,39,327.5121657,,
20180706-221438:417,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1321872,31250,TRUE,58439,1y,10y,276666,554670,554670,1/1/1855,01/01/2015,78.25821385,269.0876075,2.16E-06,src/main/resources/valipop/results/batch53-fs/20180706-221438:417,0,0,0.8,0.2,TRUE,147,12875.67054,NONE,36,339.9290422,,
20180706-221554:582,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189164,31250,TRUE,58439,1y,10y,248842,499313,499313,1/1/1855,01/01/2015,74.22834554,276.1120221,2.33E-06,src/main/resources/valipop/results/batch53-fs/20180706-221554:582,0,0,0.8,0.1,TRUE,147,12832.6412,NONE,40,345.3771073,,
20180706-221653:591,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186245,31250,TRUE,58439,1y,10y,248145,497930,497930,1/1/1855,01/01/2015,73.33225118,270.955065,2.36E-06,src/main/resources/valipop/results/batch53-fs/20180706-221653:591,0,0,0.8,0.1,TRUE,147,9208.208504,NONE,17,342.6959231,,
20180706-220104:570,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1322348,31250,TRUE,58439,1y,10y,276919,555332,555332,1/1/1855,01/01/2015,198.8076015,635.4477358,2.78E-06,src/main/resources/valipop/results/batch53-fs/20180706-220104:570,0,0,0.3,0.1,TRUE,147,8979.983856,NONE,17,954.5906954,,
20180706-221936:015,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1315297,31250,TRUE,58439,1y,10y,275155,551971,551971,1/1/1855,01/01/2015,81.6270538,281.1896424,2.38E-06,src/main/resources/valipop/results/batch53-fs/20180706-221936:015,0,0,0.8,0.2,TRUE,147,8965.44604,NONE,35,349.0864614,,
20180706-215654:646,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185906,31250,TRUE,58439,1y,10y,248228,497779,497779,1/1/1855,01/01/2015,170.6332202,1073.566094,2.68E-06,src/main/resources/valipop/results/batch53-fs/20180706-215654:646,0,0,0.4,0,TRUE,147,8729.627232,NONE,28,864.3349266,,
20180706-222239:208,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1324993,31250,TRUE,58439,1y,10y,277326,556260,556260,1/1/1855,01/01/2015,77.96184449,262.1143406,2.20E-06,src/main/resources/valipop/results/batch53-fs/20180706-222239:208,0,0,0.9,0.2,TRUE,147,9135.579344,NONE,34,338.4129231,,
20180706-222439:970,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186432,31250,TRUE,58439,1y,10y,248222,498849,498849,1/1/1855,01/01/2015,71.24117558,254.9233562,2.17E-06,src/main/resources/valipop/results/batch53-fs/20180706-222439:970,0,0,0.9,0.2,TRUE,147,10067.29575,NONE,87,366.7692463,,
20180706-222608:370,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1327540,31250,TRUE,58439,1y,10y,277664,557920,557920,1/1/1855,01/01/2015,75.89858611,274.2880727,2.23E-06,src/main/resources/valipop/results/batch53-fs/20180706-222608:370,0,0,0.9,0.2,TRUE,147,9314.64612,NONE,16,345.2080323,,
20180706-222732:706,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190022,31250,TRUE,58439,1y,10y,249013,499321,499321,1/1/1855,01/01/2015,74.94018531,277.681146,2.49E-06,src/main/resources/valipop/results/batch53-fs/20180706-222732:706,0,0,0.8,0.1,TRUE,147,10339.96045,NONE,21,339.082604,,
20180706-222822:985,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187971,31250,TRUE,58439,1y,10y,248605,498853,498853,1/1/1855,01/01/2015,73.48605642,277.8701929,2.11E-06,src/main/resources/valipop/results/batch53-fs/20180706-222822:985,0,0,0.8,0.1,TRUE,147,9010.328792,NONE,20,349.3188648,,
20180706-223130:651,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1326147,31250,TRUE,58439,1y,10y,278276,556339,556339,1/1/1855,01/01/2015,80.99943259,276.3496257,2.17E-06,src/main/resources/valipop/results/batch53-fs/20180706-223130:651,0,0,0.9,0.2,TRUE,147,9306.8914,NONE,22,347.3757494,,
20180706-223400:327,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185593,31250,TRUE,58439,1y,10y,248316,497330,497330,1/1/1855,01/01/2015,70.38588926,262.1366047,1.94E-06,src/main/resources/valipop/results/batch53-fs/20180706-223400:327,0,0,0.9,0.2,TRUE,147,10844.99224,NONE,16,333.7297695,,
20180706-223615:162,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1192475,31250,TRUE,58439,1y,10y,249789,500660,500660,1/1/1855,01/01/2015,71.20196099,255.2525434,2.07E-06,src/main/resources/valipop/results/batch53-fs/20180706-223615:162,0,0,0.9,0.2,TRUE,147,11359.33486,NONE,17,338.4185239,,
20180706-223746:235,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188177,31250,TRUE,58439,1y,10y,248684,499112,499112,1/1/1855,01/01/2015,68.43851536,265.2474736,1.43E-05,src/main/resources/valipop/results/batch53-fs/20180706-223746:235,0,0,0.9,0.2,TRUE,147,9368.416592,NONE,26,324.2270357,,
20180706-223906:731,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1261360,31250,TRUE,58439,1y,10y,264198,530521,530521,1/1/1855,01/01/2015,77.400827,275.3887877,2.32E-06,src/main/resources/valipop/results/batch53-fs/20180706-223906:731,0,0,0.9,0.1,TRUE,147,10983.44416,NONE,42,351.7890878,,
20180706-224006:187,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187025,31250,TRUE,58439,1y,10y,248529,498441,498441,1/1/1855,01/01/2015,71.94879459,289.6978797,2.13E-06,src/main/resources/valipop/results/batch53-fs/20180706-224006:187,0,0,0.9,0.1,TRUE,147,9976.788728,NONE,16,338.9587085,,
20180706-224317:864,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189264,31250,TRUE,58439,1y,10y,248738,499169,499169,1/1/1855,01/01/2015,72.38674711,256.9168708,2.20E-06,src/main/resources/valipop/results/batch53-fs/20180706-224317:864,0,0,0.9,0.2,TRUE,147,11330.30391,NONE,21,331.387539,,
20180706-224508:954,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1281441,31250,TRUE,58439,1y,10y,268395,537867,537867,1/1/1855,01/01/2015,75.57063386,254.8037843,2.05E-06,src/main/resources/valipop/results/batch53-fs/20180706-224508:954,0,0,0.9,0.2,TRUE,147,9976.145888,NONE,16,347.4934676,,
20180706-224722:447,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1195466,31250,TRUE,58439,1y,10y,250125,502180,502180,1/1/1855,01/01/2015,72.6569215,245.0663869,2.29E-06,src/main/resources/valipop/results/batch53-fs/20180706-224722:447,0,0,0.9,0.2,TRUE,147,12364.44417,NONE,16,334.4816653,,
20180706-224846:473,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194665,31250,TRUE,58439,1y,10y,250253,501183,501183,1/1/1855,01/01/2015,68.67344559,250.4050444,2.34E-06,src/main/resources/valipop/results/batch53-fs/20180706-224846:473,0,0,0.9,0.2,TRUE,147,9973.472088,NONE,15,334.0554758,,
20180706-223058:355,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1322083,31250,TRUE,58439,1y,10y,276599,555232,555232,1/1/1855,01/01/2015,193.7650896,668.0240279,2.52E-06,src/main/resources/valipop/results/batch53-fs/20180706-223058:355,0,0,0.3,0.1,TRUE,147,9274.679128,NONE,18,968.0185557,,
20180706-225053:994,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1326854,31250,TRUE,58439,1y,10y,277951,556999,556999,1/1/1855,01/01/2015,81.97721305,284.7867557,2.43E-06,src/main/resources/valipop/results/batch53-fs/20180706-225053:994,0,0,0.9,0.1,TRUE,147,13073.43701,NONE,22,356.7554944,,
20180706-225149:332,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1282464,31250,TRUE,58439,1y,10y,268724,537679,537679,1/1/1855,01/01/2015,76.92340969,284.7663226,2.48E-06,src/main/resources/valipop/results/batch53-fs/20180706-225149:332,0,0,0.9,0.1,TRUE,147,11568.4122,NONE,26,344.0247917,,
20180706-225421:108,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189459,31250,TRUE,58439,1y,10y,249278,498889,498889,1/1/1855,01/01/2015,75.11091779,249.6424977,2.53E-06,src/main/resources/valipop/results/batch53-fs/20180706-225421:108,0,0,0.9,0.2,TRUE,147,12901.41938,NONE,18,327.4372174,,
20180706-225629:237,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185127,31250,TRUE,58439,1y,10y,248039,497637,497637,1/1/1855,01/01/2015,69.78126394,251.1450796,2.27E-06,src/main/resources/valipop/results/batch53-fs/20180706-225629:237,0,0,1,0.2,TRUE,147,12841.42686,NONE,67,323.3070684,,
20180706-223208:009,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186733,31250,TRUE,58439,1y,10y,248365,498015,498015,1/1/1855,01/01/2015,167.9658997,1088.142464,2.43E-06,src/main/resources/valipop/results/batch53-fs/20180706-223208:009,0,0,0.5,0,TRUE,147,8830.718688,NONE,29,868.5521096,,
20180706-225817:048,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1330636,31250,TRUE,58439,1y,10y,278274,558341,558341,1/1/1855,01/01/2015,77.70341109,264.3518029,2.53E-06,src/main/resources/valipop/results/batch53-fs/20180706-225817:048,0,0,1,0.2,TRUE,147,9211.894424,NONE,42,322.4623162,,
20180706-225941:878,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187430,31250,TRUE,58439,1y,10y,248648,497800,497800,1/1/1855,01/01/2015,68.74591886,251.8620979,2.33E-06,src/main/resources/valipop/results/batch53-fs/20180706-225941:878,0,0,1,0.2,TRUE,147,12561.05548,NONE,24,314.4953915,,
20180706-230300:108,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186318,31250,TRUE,58439,1y,10y,248346,497849,497849,1/1/1855,01/01/2015,72.98315719,277.8267538,1.20E-05,src/main/resources/valipop/results/batch53-fs/20180706-230300:108,0,0,0.9,0.1,TRUE,147,9045.39448,NONE,15,336.5793514,,
20180706-230337:712,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186676,31250,TRUE,58439,1y,10y,248529,498282,498282,1/1/1855,01/01/2015,74.0094139,277.5541606,2.36E-06,src/main/resources/valipop/results/batch53-fs/20180706-230337:712,0,0,0.9,0.1,TRUE,147,12949.63697,NONE,21,337.3344484,,
20180706-230515:621,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191178,31250,TRUE,58439,1y,10y,249661,500288,500288,1/1/1855,01/01/2015,71.24262785,258.8465444,2.19E-06,src/main/resources/valipop/results/batch53-fs/20180706-230515:621,0,0,1,0.2,TRUE,147,8852.048448,NONE,40,319.5997469,,
20180706-230715:775,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189559,31250,TRUE,58439,1y,10y,249159,499843,499843,1/1/1855,01/01/2015,68.89783251,254.4865014,2.68E-06,src/main/resources/valipop/results/batch53-fs/20180706-230715:775,0,0,1,0.2,TRUE,147,10931.32502,NONE,13,316.4466847,,
20180706-230924:103,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189613,31250,TRUE,58439,1y,10y,248991,498852,498852,1/1/1855,01/01/2015,69.61783656,247.6029798,2.67E-06,src/main/resources/valipop/results/batch53-fs/20180706-230924:103,0,0,1,0.2,TRUE,147,10942.71776,NONE,12,313.4303149,,
20180706-231019:375,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188888,31250,TRUE,58439,1y,10y,248641,499179,499179,1/1/1855,01/01/2015,67.03260203,251.4098664,2.93E-06,src/main/resources/valipop/results/batch53-fs/20180706-231019:375,0,0,1,0.2,TRUE,147,8928.575576,NONE,14,308.4368291,,
20180706-231429:911,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191507,31250,TRUE,58439,1y,10y,249744,499703,499703,1/1/1855,01/01/2015,71.76364761,264.1359334,2.71E-06,src/main/resources/valipop/results/batch53-fs/20180706-231429:911,0,0,1,0.1,TRUE,147,11409.23386,NONE,11,315.9486579,,
20180706-231509:117,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1322257,31250,TRUE,58439,1y,10y,276851,554925,554925,1/1/1855,01/01/2015,77.88170692,292.646408,2.28E-06,src/main/resources/valipop/results/batch53-fs/20180706-231509:117,0,0,1,0.1,TRUE,147,9041.108072,NONE,21,337.5164581,,
20180706-231607:578,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187340,31250,TRUE,58439,1y,10y,248459,498687,498687,1/1/1855,01/01/2015,71.54837378,262.8241254,2.39E-06,src/main/resources/valipop/results/batch53-fs/20180706-231607:578,0,0,1,0.2,TRUE,147,11994.39279,NONE,16,320.5176524,,
20180706-231758:016,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194071,31250,TRUE,58439,1y,10y,249833,501883,501883,1/1/1855,01/01/2015,69.49462063,242.5422523,2.85E-06,src/main/resources/valipop/results/batch53-fs/20180706-231758:016,0,0,1,0.2,TRUE,147,10637.6533,NONE,46,316.0890172,,
20180706-230132:933,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185246,31250,TRUE,58439,1y,10y,248119,497943,497943,1/1/1855,01/01/2015,173.6968022,601.2444673,2.49E-06,src/main/resources/valipop/results/batch53-fs/20180706-230132:933,0,0,0.4,0.1,TRUE,147,9262.976352,NONE,20,901.2170576,,
20180706-231957:020,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1211859,31250,TRUE,58439,1y,10y,253306,508646,508646,1/1/1855,01/01/2015,71.38915015,247.2844404,3.11E-06,src/main/resources/valipop/results/batch53-fs/20180706-231957:020,0,0,1,0.2,TRUE,147,11447.55982,NONE,35,319.0415032,,
20180706-232048:532,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1329168,31250,TRUE,58439,1y,10y,278209,558234,558234,1/1/1855,01/01/2015,74.47309627,273.7140563,2.57E-06,src/main/resources/valipop/results/batch53-fs/20180706-232048:532,0,0,1,0.2,TRUE,147,11034.64085,NONE,8,326.6897791,,
20180706-232524:336,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1134456,31250,TRUE,58439,1y,10y,237570,475822,475822,1/1/1855,01/01/2015,68.66921986,262.4889027,2.41E-06,src/main/resources/valipop/results/batch53-fs/20180706-232524:336,0,0,1,0.1,TRUE,147,12511.71494,NONE,15,314.7468869,,
20180706-232704:888,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1198548,31250,TRUE,58439,1y,10y,251023,503439,503439,1/1/1855,01/01/2015,71.79298417,250.0091746,2.76E-06,src/main/resources/valipop/results/batch53-fs/20180706-232704:888,0,0,1,0.2,TRUE,147,12213.95186,NONE,37,325.9487081,,
20180706-232659:812,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1197105,31250,TRUE,58439,1y,10y,250345,501609,501609,1/1/1855,01/01/2015,71.13523312,280.4420007,2.83E-06,src/main/resources/valipop/results/batch53-fs/20180706-232659:812,0,0,1,0.1,TRUE,147,10783.90462,NONE,23,327.5521734,,
20180706-230736:612,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1315295,31250,TRUE,58439,1y,10y,275176,552614,552614,1/1/1855,01/01/2015,185.8470601,1114.241168,2.80E-06,src/main/resources/valipop/results/batch53-fs/20180706-230736:612,0,0,0.5,0,TRUE,147,8130.995496,NONE,4,873.2978363,,
20180706-233612:536,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1183576,31250,TRUE,58439,1y,10y,247790,496683,496683,1/1/1855,01/01/2015,71.4140391,282.7829082,2.58E-06,src/main/resources/valipop/results/batch53-fs/20180706-233612:536,0,0,1,0.1,TRUE,147,11300.36842,NONE,17,323.9887613,,
20180706-233821:381,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189560,31250,TRUE,58439,1y,10y,248695,499004,499004,1/1/1855,01/01/2015,70.49062678,277.3732126,2.73E-06,src/main/resources/valipop/results/batch53-fs/20180706-233821:381,0,0,1,0.1,TRUE,147,10590.94267,NONE,15,321.8583057,,
20180706-232933:467,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188324,31250,TRUE,58439,1y,10y,248434,498930,498930,1/1/1855,01/01/2015,174.0620127,628.8227096,2.88E-06,src/main/resources/valipop/results/batch53-fs/20180706-232933:467,0,0,0.4,0.1,TRUE,147,9177.165744,NONE,22,896.8524863,,
20180706-234354:251,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1198639,31250,TRUE,58439,1y,10y,250785,503020,503020,1/1/1855,01/01/2015,169.9629211,1081.260462,2.46E-06,src/main/resources/valipop/results/batch53-fs/20180706-234354:251,0,0,0.5,0,TRUE,147,8404.873872,NONE,1,860.7623554,,
